input,fft(real),fft(imaginary),ifft(real),ifft(imaginary)
0,-0.121153,0.107909,8.67087e-010,-5.67641e-010
0,0.126218,-0.0700481,7.91696e-010,-6.1073e-010
0,-0.292521,0.201573,7.79733e-010,-6.64128e-010
0,0.274909,0.0129675,7.11346e-010,-7.08348e-010
0,-0.266332,0.0125835,6.94556e-010,-7.54916e-010
0,0.136493,0.166673,6.34219e-010,-8.15031e-010
0,-0.0428832,-0.070798,5.61185e-010,-8.50706e-010
0,-0.0073157,0.0950662,5.01512e-010,-8.76365e-010
0,-0.0251852,-0.105772,4.50429e-010,-9.19985e-010
0,-0.226945,0.123225,3.76841e-010,-9.39396e-010
0,0.116379,0.193629,3.17538e-010,-9.65546e-010
0,-0.0462932,-0.131306,2.52218e-010,-9.83182e-010
0,-0.0873813,0.245194,1.86914e-010,-9.90798e-010
0,0.105057,-0.0874857,1.27573e-010,-1.0151e-009
0,-0.159889,0.113227,4.65616e-011,-1.00382e-009
0,0.0205957,0.0419044,2.9223e-011,-1.01646e-009
0,-0.118588,0.20089,-4.81837e-011,-1.03281e-009
0,0.285052,0.12102,-1.26298e-010,-1.03825e-009
0,-0.1376,-0.178726,-2.08861e-010,-1.01991e-009
0,0.0569823,0.239046,-2.42885e-010,-1.01012e-009
0,-0.126119,-0.0568772,-3.2373e-010,-1.01186e-009
0,0.204562,0.32833,-3.75469e-010,-9.87896e-010
0,-0.0522407,-0.16055,-4.63846e-010,-9.77014e-010
0,0.146049,0.52666,-5.23563e-010,-9.32723e-010
0,0.703937,-0.181899,-5.70764e-010,-9.07361e-010
0,0.0366562,-0.440636,-6.34108e-010,-8.68601e-010
0,0.149461,-0.297426,-6.92574e-010,-8.32993e-010
0,-0.320348,-0.360596,-7.17898e-010,-7.87263e-010
0,-0.0882402,-0.143581,-7.86957e-010,-7.53169e-010
0,-0.377538,0.0446312,-8.2649e-010,-6.99109e-010
0,0.158222,-0.16318,-8.62023e-010,-6.41776e-010
0,-0.499619,-0.0775971,-8.89782e-010,-6.03521e-010
0,-0.0969236,0.159637,-9.39899e-010,-5.44964e-010
0,-0.0160445,0.0638236,-9.39254e-010,-4.98142e-010
0,-0.221367,-0.0806787,-9.9733e-010,-4.49498e-010
0,-0.0604604,0.146335,-1.0229e-009,-3.76639e-010
0,-0.167921,0.111754,-1.03464e-009,-3.15705e-010
0,0.0884346,-0.00519859,-1.0601e-009,-2.47392e-010
0,-0.178858,0.177812,-1.03838e-009,-1.8836e-010
0,0.129868,-0.147057,-1.07253e-009,-1.31876e-010
0,-0.27878,0.209027,-1.06858e-009,-5.52523e-011
0,0.220002,-0.00961556,-1.05008e-009,4.16403e-013
0,-0.15039,-0.0798931,-1.05027e-009,5.58807e-011
0,-0.116415,0.0724319,-1.05412e-009,1.1474e-010
0,0.0253714,0.0964335,-1.06474e-009,1.96857e-010
0,0.0191807,-0.0970214,-1.01688e-009,2.6142e-010
0,-0.271159,-0.0157927,-9.88861e-010,3.1892e-010
0,0.0767125,0.283001,-9.6483e-010,3.84708e-010
0,0.0687605,-0.22187,-9.29645e-010,4.3329e-010
0,-0.277968,-0.00577465,-8.99797e-010,4.85086e-010
0,-0.0161636,0.312213,-8.77059e-010,5.37509e-010
0,0.21759,-0.262094,-8.5283e-010,5.94901e-010
0,-0.448202,0.0493246,-7.91776e-010,6.63691e-010
0,0.135956,0.183227,-7.25005e-010,7.00919e-010
0,-0.0130054,-0.0596975,-7.05291e-010,7.43627e-010
0,-0.214483,-0.11471,-6.44556e-010,7.98715e-010
0,-0.0821758,0.381677,-5.74126e-010,8.3408e-010
0,0.179921,-0.182136,-5.13301e-010,8.58297e-010
0,-0.273062,0.0551165,-4.57009e-010,8.97394e-010
0,0.042332,0.148732,-3.87508e-010,9.07061e-010
0,0.0117967,-0.0440609,-3.32026e-010,9.23899e-010
0,-0.112492,0.00594108,-3.11425e-010,9.45977e-010
0,-0.0982608,0.124352,-2.44097e-010,9.74641e-010
0,0.153441,0.017176,-1.78164e-010,9.98123e-010
0,-0.303477,-0.0780646,-1.12878e-010,1.01966e-009
0,0.169563,0.288056,-4.25579e-011,1.03546e-009
0,-0.0988716,-0.217012,3.60116e-011,1.03835e-009
0,-0.0330354,0.154924,1.13206e-010,1.03921e-009
0,-0.0870214,-0.0062578,1.98089e-010,1.01849e-009
0,0.0539834,0.0678244,2.34853e-010,1.00746e-009
0,-0.0881581,-0.0724663,3.2634e-010,9.87055e-010
0,-0.124583,0.0951189,3.62045e-010,9.64332e-010
0,0.0338121,0.0573667,4.12579e-010,9.53841e-010
0,-0.0712162,0.0604368,5.08372e-010,9.33105e-010
0,0.0500247,-0.0970651,5.65782e-010,8.81909e-010
0,-0.257194,0.149554,6.14083e-010,8.40476e-010
0,0.152326,0.0237805,6.26266e-010,8.17287e-010
0,-0.101428,0.0458541,7.04598e-010,7.76473e-010
0,-0.0837836,-0.100144,7.20618e-010,7.48648e-010
0,-0.0592706,0.317018,8.08602e-010,7.07406e-010
0,0.108807,-0.199214,8.47907e-010,6.37518e-010
0,-0.13571,0.0992229,8.74757e-010,5.85626e-010
0,-0.171053,-0.0745359,8.7575e-010,5.38652e-010
0,0.0426765,0.365243,9.268e-010,5.01091e-010
0,0.0367652,-0.332377,9.44978e-010,4.41297e-010
0,-0.37346,0.321596,9.99782e-010,3.91277e-010
0,0.244543,0.129442,1.02167e-009,3.1482e-010
0,-0.0944123,0.011632,1.03602e-009,2.4672e-010
0,0.0554975,0.0675351,1.01734e-009,1.84244e-010
0,-0.0578271,0.0527236,1.04789e-009,1.29226e-010
0,0.0209457,-0.0272021,1.0436e-009,5.24679e-011
0,-0.215097,0.155183,1.02698e-009,-4.30194e-012
0,0.144491,0.123599,1.02829e-009,-5.78733e-011
0,-0.139619,0.112144,1.03298e-009,-1.23263e-010
0,0.172699,0.178284,9.9758e-010,-1.99699e-010
0,0.105183,0.0138897,9.94497e-010,-2.46887e-010
0,-0.121041,-0.125991,9.65455e-010,-3.17726e-010
0,-0.0125048,0.437341,9.26914e-010,-3.60818e-010
0,0.119969,-0.158648,9.11533e-010,-4.15601e-010
0,0.00825499,0.502873,8.87932e-010,-4.73367e-010
0,0.296019,-0.249627,8.59313e-010,-5.33016e-010
0,-0.107153,0.527928,8.33912e-010,-5.90217e-010
0,0.692864,-0.136828,7.73762e-010,-6.53734e-010
0,-0.165666,-0.0111395,7.05246e-010,-6.96831e-010
0,0.335245,0.303358,6.82052e-010,-7.3387e-010
0,0.685408,0.362257,6.14532e-010,-7.77385e-010
0,1.22824,-0.612392,5.57131e-010,-8.0964e-010
0,0.377273,-1.14279,4.9542e-010,-8.33983e-010
0,-0.320964,-1.22519,4.76628e-010,-8.54978e-010
0,-0.729992,-0.380134,4.25159e-010,-9.05278e-010
0,-0.507506,-0.196454,3.63928e-010,-9.38711e-010
0,-0.104655,-0.0430365,2.97122e-010,-9.75166e-010
0,-0.623699,-0.331216,2.2488e-010,-9.93428e-010
0,-0.0477144,0.271022,1.54283e-010,-1.00556e-009
0,-0.447881,-0.290268,8.73855e-011,-1.0239e-009
0,-0.0700379,0.308002,9.93767e-012,-1.02258e-009
0,-0.182138,-0.197013,-6.1836e-011,-1.02106e-009
0,-0.22994,0.0944099,-1.37014e-010,-1.00927e-009
0,-0.0576341,0.117424,-1.69933e-010,-9.93923e-010
0,-0.0737599,-0.101752,-2.44693e-010,-9.93549e-010
0,-0.0612857,0.0100239,-2.85583e-010,-9.78817e-010
0,-0.239108,-0.122186,-3.68496e-010,-9.724e-010
0,-0.0524028,0.0898906,-4.20072e-010,-9.44101e-010
0,-0.208763,-0.052524,-4.68931e-010,-9.26946e-010
0,-0.000623187,-0.0137728,-5.29141e-010,-8.99326e-010
0,-0.358646,-0.00476614,-5.83282e-010,-8.83596e-010
0,0.0902871,0.165869,-6.5529e-010,-8.39667e-010
0,-0.188659,-0.112751,-7.1513e-010,-8.0196e-010
0,0.0314554,0.0693703,-7.46064e-010,-7.481e-010
0,-0.30737,-0.13141,-7.70342e-010,-7.22627e-010
0,0.0618154,0.275773,-8.60844e-010,-6.79826e-010
0,-0.0894964,-0.253179,-9.04999e-010,-6.02397e-010
0,-0.128744,0.061748,-8.96473e-010,-5.491e-010
0,-0.225162,0.0418562,-9.46723e-010,-5.02721e-010
0,0.131588,0.0404192,-9.52002e-010,-4.51546e-010
0,-0.168783,-0.124543,-1.01134e-009,-4.00127e-010
0,-0.267935,-0.144527,-1.03636e-009,-3.1847e-010
0,-0.0599711,0.483953,-1.0079e-009,-2.5281e-010
0,0.0359208,-0.562617,-1.02711e-009,-2.17959e-010
0,-0.394889,0.488413,-1.07223e-009,-1.3958e-010
0,0.0607945,-0.246256,-1.05154e-009,-7.27257e-011
0,-0.0437546,0.300905,-1.04895e-009,3.4101e-013
0,-0.197634,-0.318272,-1.03176e-009,4.48588e-011
0,-0.0248161,0.277244,-1.04017e-009,1.05973e-010
0,-0.242458,-0.097126,-1.00894e-009,1.78886e-010
0,0.103411,0.141943,-1.01522e-009,2.4096e-010
0,-0.169613,-0.0598834,-9.72989e-010,3.00466e-010
0,-0.0953282,-0.0472502,-9.45611e-010,3.58418e-010
0,-0.0748124,0.185082,-9.11376e-010,4.0325e-010
0,-0.0986626,-0.194928,-8.91985e-010,4.55354e-010
0,-0.109797,0.181572,-8.66548e-010,5.06679e-010
0,-0.118514,-0.0808284,-8.44817e-010,5.6937e-010
0,-0.085245,0.0743161,-7.81311e-010,6.21444e-010
0,-0.0830963,0.0565453,-7.64181e-010,6.7778e-010
0,-0.121532,-0.133061,-6.95002e-010,7.30109e-010
0,-0.194078,0.256219,-6.26743e-010,7.65573e-010
0,0.0471032,-0.067406,-5.67926e-010,7.86983e-010
0,-0.128824,0.0711185,-5.52731e-010,8.24286e-010
0,-0.109701,-0.0583436,-4.91014e-010,8.61355e-010
0,-0.142142,0.210163,-4.35801e-010,9.03392e-010
0,0.162673,-0.0949214,-3.71378e-010,9.33785e-010
0,-0.358511,-0.0524585,-3.07804e-010,9.65274e-010
0,0.0347992,0.12893,-2.32627e-010,9.84257e-010
0,-0.154548,0.053407,-1.63302e-010,9.91394e-010
0,0.0534317,-0.152952,-9.86407e-011,1.0086e-009
0,-0.393326,0.104034,-2.04581e-011,1.00438e-009
0,-0.00211603,0.102479,5.08286e-011,9.95465e-010
0,-0.0280911,0.0631903,7.71264e-011,9.98759e-010
0,-0.303147,-0.109303,1.5967e-010,9.99756e-010
0,-0.0713497,0.408473,2.35918e-010,9.91512e-010
0,0.0684681,0.00263712,2.78726e-010,9.76656e-010
0,0.000861362,0.00234394,3.73982e-010,9.50247e-010
0,-0.146813,0.0247346,4.0779e-010,9.30843e-010
0,-0.0112593,0.120797,4.67619e-010,8.98395e-010
0,0.0735615,-0.0797563,5.14591e-010,8.8019e-010
0,-0.291086,-0.0579248,5.78255e-010,8.43669e-010
0,-0.0285988,0.166047,6.33617e-010,8.08618e-010
0,-0.0945018,0.0811771,6.51468e-010,7.80075e-010
0,0.133959,-0.0436067,7.32541e-010,7.39557e-010
0,-0.364142,-0.138065,7.62515e-010,6.86117e-010
0,-0.0627618,0.421295,7.93515e-010,6.52255e-010
0,0.169925,-0.174346,8.38612e-010,6.05251e-010
0,-0.270116,0.0608994,8.80722e-010,5.57706e-010
0,-0.0335288,0.116492,9.3191e-010,4.95248e-010
0,0.122149,0.0708617,9.36767e-010,4.30554e-010
0,-0.228552,-0.167374,9.47866e-010,3.82342e-010
0,0.0257191,0.244075,9.71362e-010,3.31293e-010
0,-0.0846106,-0.117163,9.97187e-010,2.67657e-010
0,-0.109678,0.106835,1.01739e-009,2.07026e-010
0,0.0551797,0.276387,1.00172e-009,1.50224e-010
0,0.395227,-0.237095,1.03609e-009,9.09244e-011
0,-0.188397,-0.460486,1.03231e-009,1.75497e-011
0,-0.497127,-0.0339741,1.021e-009,-3.58455e-011
0,-0.0294971,0.127764,1.03512e-009,-1.20202e-010
0,-0.252729,-0.107031,9.81989e-010,-1.76713e-010
0,-0.307424,0.0747454,9.8964e-010,-2.31822e-010
0,-0.0561969,0.318226,9.53753e-010,-2.89997e-010
0,-0.10781,-0.137817,9.35754e-010,-3.57156e-010
0,-0.0870948,0.250198,8.95763e-010,-4.0416e-010
0,-0.169699,-0.0632089,8.75064e-010,-4.54622e-010
0,0.0153934,0.200717,8.49096e-010,-5.08436e-010
0,-0.196613,-0.0648002,8.25082e-010,-5.63265e-010
0,-0.0472733,0.195576,7.62311e-010,-6.22503e-010
0,-0.0873005,-0.0257308,7.44409e-010,-6.69115e-010
0,-0.153775,0.221363,6.78327e-010,-7.26582e-010
0,0.161569,-0.0581807,6.06788e-010,-7.47781e-010
0,-0.357649,0.0624659,5.95629e-010,-7.918e-010
0,0.0805933,0.140906,5.31662e-010,-8.35452e-010
0,-0.0221371,0.120916,4.71715e-010,-8.73363e-010
0,-0.0759609,-0.263139,4.1201e-010,-9.08219e-010
0,-0.261544,0.343519,3.39555e-010,-9.32699e-010
0,0.071905,-0.0135129,2.77224e-010,-9.49777e-010
0,0.00349782,0.0160265,2.11236e-010,-9.60853e-010
0,-0.375239,-0.00300285,1.57252e-010,-9.86994e-010
0,0.183889,0.348692,7.75813e-011,-9.89761e-010
0,-0.0494723,-0.253563,7.28471e-012,-9.85429e-010
0,-0.304391,0.157723,-1.47876e-011,-9.8502e-010
0,0.178745,0.232556,-9.00117e-011,-1.001e-009
0,-0.134511,-0.258684,-1.71291e-010,-9.95482e-010
0,-0.203518,0.243056,-2.09976e-010,-9.82255e-010
0,0.0590817,0.154075,-2.87326e-010,-9.85539e-010
0,0.0126275,-0.229229,-3.39752e-010,-9.7241e-010
0,-0.384586,0.298437,-4.38793e-010,-9.38289e-010
0,0.245716,0.049167,-4.74054e-010,-9.13563e-010
0,-0.0704585,0.000595606,-5.28681e-010,-8.91978e-010
0,-0.303518,-0.152622,-5.94139e-010,-8.549e-010
0,0.0610262,0.598553,-6.49506e-010,-8.14169e-010
0,0.170447,-0.435716,-6.73677e-010,-7.75302e-010
0,-0.316222,0.129117,-7.39754e-010,-7.45787e-010
0,-0.162686,0.177721,-7.8015e-010,-6.86803e-010
0,0.357986,0.100743,-8.12418e-010,-6.40036e-010
0,-0.406351,-0.346066,-8.41749e-010,-6.03076e-010
0,-0.113102,0.417969,-8.91692e-010,-5.4635e-010
0,0.0762336,0.103093,-8.89772e-010,-5.03167e-010
0,0.197963,-0.213762,-9.4759e-010,-4.56463e-010
0,-0.616467,-0.0571846,-9.67562e-010,-3.86851e-010
0,0.249648,0.55287,-9.76859e-010,-3.40801e-010
0,0.125073,-0.502296,-1.00432e-009,-2.80171e-010
0,-0.586526,0.108792,-1.02965e-009,-2.16125e-010
0,0.153635,0.439601,-1.0106e-009,-1.62097e-010
0,0.147997,-0.296231,-1.0498e-009,-1.01542e-010
0,-0.392864,-0.00417187,-1.04576e-009,-3.08916e-011
0,-0.0631609,0.28866,-1.04299e-009,4.08203e-011
0,0.20739,-0.0831791,-1.04096e-009,1.12513e-010
0,-0.458712,-0.164619,-9.91286e-010,1.65158e-010
0,0.037273,0.432583,-1.0105e-009,2.25359e-010
0,0.0125813,-0.279287,-9.72138e-010,2.97522e-010
0,-0.387025,0.102125,-9.39914e-010,3.54054e-010
0,0.00176283,0.319564,-9.04638e-010,4.00827e-010
0,0.0634209,-0.21071,-8.78554e-010,4.50949e-010
0,-0.468158,0.111345,-8.55001e-010,5.00781e-010
0,0.067256,0.337085,-8.32746e-010,5.55192e-010
0,-0.0583497,-0.13637,-7.70747e-010,6.1532e-010
0,-0.18789,0.282074,-7.50503e-010,6.64829e-010
0,-0.0102612,-0.119725,-6.79257e-010,7.11266e-010
0,-0.233133,0.408016,-6.15917e-010,7.36585e-010
0,0.237608,-0.183938,-6.074e-010,7.80436e-010
0,-0.467062,0.0258499,-5.41966e-010,8.26281e-010
0,-0.170707,0.39739,-4.78818e-010,8.62042e-010
0,0.316772,0.101582,-4.19453e-010,8.95725e-010
0,-0.42947,-0.228179,-3.47138e-010,9.18031e-010
0,-0.184426,0.510967,-2.84648e-010,9.32982e-010
0,0.197066,0.168981,-2.18533e-010,9.3826e-010
0,-0.099626,-0.184704,-1.65197e-010,9.54898e-010
0,-0.213398,0.246567,-1.34683e-010,9.62921e-010
0,-0.119526,-0.144388,-6.75007e-011,9.92174e-010
0,-0.508862,0.276034,6.70379e-012,9.9931e-010
0,-0.159972,0.197885,8.13734e-011,1.00456e-009
0,-0.818345,0.25788,1.63658e-010,9.94923e-010
0,-0.649021,1.4092,2.03853e-010,9.80731e-010
0,0.655116,1.85836,2.9108e-010,9.6228e-010
0,2.0181,0.5748,3.25887e-010,9.50035e-010
0,0.971635,-0.801572,3.79901e-010,9.33606e-010
0,0.401034,-0.512424,4.67865e-010,9.24628e-010
0,0.128239,-0.456458,5.32002e-010,8.76133e-010
0,0.00166707,-0.385783,5.83119e-010,8.39192e-010
0,-0.109488,-0.14897,6.03154e-010,7.94403e-010
0,-0.130717,-0.214216,6.59885e-010,7.75683e-010
0,-0.163288,0.16287,6.91317e-010,7.35731e-010
0,0.10699,-0.059804,7.61586e-010,7.07472e-010
0,-0.122233,0.113478,8.01565e-010,6.48654e-010
0,0.289061,-0.0426776,8.39865e-010,5.94969e-010
0,-0.219561,-0.190383,8.73632e-010,5.45757e-010
0,0.00688238,0.240177,8.761e-010,5.05822e-010
0,0.230585,-0.138582,9.43731e-010,4.42614e-010
0,-0.304358,-0.0662491,9.45904e-010,3.8049e-010
0,0.364601,0.213927,9.57033e-010,3.36431e-010
0,-0.214994,-0.42302,9.8386e-010,2.84554e-010
0,0.0371454,0.288475,1.01573e-009,2.13632e-010
0,0.0565713,-0.208541,9.9309e-010,1.5808e-010
0,-0.122724,-0.167291,1.03163e-009,1.06468e-010
0,-0.201102,0.254655,1.03275e-009,2.90584e-011
0,0.238823,-0.111173,1.02865e-009,-4.31145e-011
0,-0.0996433,-0.154467,1.02464e-009,-1.14921e-010
0,-0.429587,0.0225429,9.78448e-010,-1.69483e-010
0,0.451242,0.349663,9.9033e-010,-2.29907e-010
0,-0.372567,-0.611482,9.55255e-010,-3.03357e-010
0,-0.0530281,0.600494,9.12464e-010,-3.52334e-010
0,0.0347571,-0.35224,8.82629e-010,-3.94165e-010
0,-0.1121,0.349337,8.62135e-010,-4.45242e-010
0,0.146287,-0.337138,8.37796e-010,-4.94207e-010
0,-0.49362,0.208705,8.14706e-010,-5.5502e-010
0,0.370208,0.28094,7.50016e-010,-6.094e-010
0,-0.0265585,-0.451467,7.21974e-010,-6.3753e-010
0,-0.513795,0.314101,6.70816e-010,-6.92126e-010
0,0.521711,0.214293,6.51348e-010,-7.36354e-010
0,-0.281803,-0.33226,5.89296e-010,-7.88974e-010
0,0.078698,0.222726,5.26197e-010,-8.33837e-010
0,-0.23664,-0.0780762,4.58597e-010,-8.61137e-010
0,0.293018,0.262453,3.88976e-010,-8.83447e-010
0,-0.1881,-0.497858,3.31774e-010,-8.985e-010
0,-0.257029,0.541924,2.70536e-010,-9.13847e-010
0,0.423227,-0.263594,2.46153e-010,-9.30148e-010
0,-0.445839,-0.0343119,1.79164e-010,-9.53252e-010
0,0.0460734,0.129636,1.16729e-010,-9.80044e-010
0,-0.00451311,0.108715,3.70511e-011,-9.83763e-010
0,0.00707953,-0.215335,-3.03517e-011,-9.84094e-010
0,-0.339641,0.183129,-1.03489e-010,-9.77203e-010
0,0.324017,0.203655,-1.35903e-010,-9.65035e-010
0,-0.260129,-0.468828,-2.08784e-010,-9.69136e-010
0,-0.132589,0.590759,-2.54524e-010,-9.6595e-010
0,0.0637796,-0.364213,-3.49493e-010,-9.38292e-010
0,-0.0176821,0.409025,-3.84667e-010,-9.20282e-010
0,-0.217326,-0.458735,-4.3861e-010,-8.90677e-010
0,-0.0758097,0.699198,-4.83293e-010,-8.81027e-010
0,0.236353,-0.298489,-5.40656e-010,-8.60752e-010
0,-0.220916,-0.0299897,-6.08891e-010,-8.26504e-010
0,-0.246153,0.352186,-6.6858e-010,-7.86348e-010
0,0.449681,0.0262984,-6.98988e-010,-7.40763e-010
0,-0.327672,-0.19513,-7.22283e-010,-7.15493e-010
0,-0.021363,0.350234,-8.08991e-010,-6.77175e-010
0,0.188085,-0.0833419,-8.52028e-010,-6.06489e-010
0,-0.121132,0.0354105,-8.46298e-010,-5.59044e-010
0,-0.0651842,-0.149865,-8.93977e-010,-5.2405e-010
0,-0.14327,0.471142,-9.49857e-010,-4.60989e-010
0,0.312737,-0.390892,-9.56622e-010,-3.98946e-010
0,-0.516122,0.293266,-9.76906e-010,-3.3438e-010
0,0.337796,0.0369069,-9.85118e-010,-2.89866e-010
0,-0.222378,-0.0148505,-1.01968e-009,-2.2071e-010
0,-0.051201,0.0562628,-1.00579e-009,-1.5619e-010
0,-0.139927,0.22794,-9.99062e-010,-1.0347e-010
0,0.191956,0.0799204,-1.03316e-009,-4.56129e-011
0,-0.246685,-0.105308,-1.03175e-009,3.60732e-011
0,-0.0912619,0.405435,-9.8217e-010,9.65138e-011
0,0.0848537,0.0504841,-9.83014e-010,1.35965e-010
0,-0.0831125,0.212166,-9.95057e-010,2.03463e-010
0,-0.0440922,0.186416,-9.62259e-010,2.79227e-010
0,0.0851479,0.418506,-9.22581e-010,3.32083e-010
0,0.283717,0.0950712,-8.89385e-010,3.74391e-010
0,-0.100365,-0.146604,-8.6909e-010,4.25052e-010
0,-0.859909,0.79371,-8.44823e-010,4.7521e-010
0,0.998102,1.86178,-8.24467e-010,5.3468e-010
0,1.96518,0.330767,-7.58875e-010,5.86238e-010
0,2.01476,-1.11837,-7.39895e-010,6.29454e-010
0,0.0685138,-1.90655,-6.75181e-010,6.78161e-010
0,-0.544218,-0.867595,-6.52612e-010,7.10608e-010
0,-0.417863,0.0109423,-5.97624e-010,7.67889e-010
0,0.285929,-0.705477,-5.32609e-010,8.10472e-010
0,-0.736353,-0.279182,-4.64567e-010,8.32845e-010
0,-0.0837168,-0.196778,-3.98049e-010,8.45558e-010
0,-0.502347,0.0862724,-3.86621e-010,8.69101e-010
0,0.341542,0.0507009,-3.22102e-010,9.05555e-010
0,-0.45183,-0.64208,-2.60347e-010,9.37887e-010
0,-0.275711,0.721427,-1.84798e-010,9.50249e-010
0,0.447389,-0.442668,-1.25564e-010,9.7018e-010
0,-0.23912,-0.132156,-4.3981e-011,9.68306e-010
0,-0.457218,-0.0655158,2.50648e-011,9.61433e-010
0,0.752393,0.171582,4.78536e-011,9.6408e-010
0,-1.06522,-0.792478,1.28494e-010,9.69212e-010
0,0.736592,0.775079,2.02278e-010,9.62044e-010
0,-0.833592,-0.92504,2.42557e-010,9.58995e-010
0,0.385292,0.581404,3.4345e-010,9.28495e-010
0,-0.540165,-0.249107,3.774e-010,9.0697e-010
0,0.442845,-0.216244,4.30317e-010,8.77488e-010
0,-0.740042,0.328553,4.7686e-010,8.67374e-010
0,0.529504,-0.527526,5.43666e-010,8.3366e-010
0,-0.606875,0.512534,6.00622e-010,7.94297e-010
0,0.299346,-0.721563,6.19793e-010,7.6062e-010
0,-0.561293,0.576986,6.90558e-010,7.31497e-010
0,0.25453,-0.302278,7.23775e-010,6.72212e-010
0,-0.148151,-0.090901,7.44913e-010,6.4624e-010
0,-0.473488,0.161807,7.9004e-010,6.06089e-010
0,0.4497,-0.0455204,8.3181e-010,5.63351e-010
0,-0.480245,-0.0999219,8.8426e-010,5.08901e-010
0,0.0024485,-0.00197088,8.87716e-010,4.56667e-010
0,-0.0026195,0.131759,9.44606e-010,4.06503e-010
0,-0.299579,-0.220692,9.6525e-010,3.29781e-010
0,0.166426,0.243032,9.76262e-010,2.70751e-010
0,-0.263024,-0.144734,9.5753e-010,2.12523e-010
0,0.0508722,-0.0848157,9.89384e-010,1.59816e-010
0,-0.146932,0.328284,9.81936e-010,9.13743e-011
0,0.0462322,-0.562092,9.66581e-010,4.69244e-011
0,-0.165351,0.518743,1.01253e-009,-1.37914e-011
0,-0.140238,-0.515042,9.66876e-010,-8.35073e-011
0,0.199093,0.395974,9.66591e-010,-1.24169e-010
0,-0.533197,-0.477817,9.86431e-010,-2.02078e-010
0,0.315069,0.382519,9.47638e-010,-2.72019e-010
0,-0.396579,-0.260974,9.12039e-010,-3.3243e-010
0,0.0848072,-0.025366,8.77482e-010,-3.77013e-010
0,-0.198291,0.219804,8.54074e-010,-4.29599e-010
0,-0.0592644,-0.417365,8.26847e-010,-4.80661e-010
0,-0.10304,0.431972,8.02074e-010,-5.33776e-010
0,-0.177994,-0.403894,7.39683e-010,-5.93291e-010
0,0.0594982,0.30687,7.08215e-010,-6.24353e-010
0,-0.308932,-0.263232,6.47647e-010,-6.57234e-010
0,0.0421816,0.193799,6.41115e-010,-7.0998e-010
0,-0.118378,-0.111623,5.69974e-010,-7.54458e-010
0,-0.253735,-0.0258613,5.11247e-010,-7.80448e-010
0,0.0933173,0.185877,4.5618e-010,-8.1412e-010
0,-0.258401,-0.156318,4.3617e-010,-8.36173e-010
0,0.0659714,0.0804308,3.75557e-010,-8.8772e-010
0,-0.207015,0.0606579,2.97317e-010,-9.0028e-010
0,0.00152923,-0.225404,2.49631e-010,-9.29331e-010
0,-0.193048,0.301242,1.75334e-010,-9.51201e-010
0,-0.099571,-0.285269,1.03722e-010,-9.51619e-010
0,0.00667865,0.300166,3.70078e-011,-9.50736e-010
0,-0.2982,-0.190251,1.28979e-011,-9.61322e-010
0,0.216115,0.189733,-6.29504e-011,-9.70929e-010
0,-0.309496,-0.0358495,-1.42726e-010,-9.68597e-010
0,0.288917,-0.191222,-1.81154e-010,-9.59683e-010
0,-0.606328,0.0635274,-2.69084e-010,-9.46284e-010
0,0.333194,0.0851011,-2.99774e-010,-9.43485e-010
0,-0.367354,-0.301861,-3.99403e-010,-9.22877e-010
0,-0.163043,0.36345,-4.43768e-010,-8.9334e-010
0,0.114158,-0.209615,-5.0015e-010,-8.58106e-010
0,-0.192634,-0.0240233,-5.47246e-010,-8.32302e-010
0,-0.498196,-0.100038,-6.06156e-010,-8.02485e-010
0,0.135301,0.511091,-6.34227e-010,-7.58322e-010
0,-0.269444,-0.0974487,-6.96377e-010,-7.28629e-010
0,0.417001,0.28571,-7.28858e-010,-6.79864e-010
0,-0.091444,-0.229872,-7.63163e-010,-6.37077e-010
0,0.0924469,-0.29323,-7.92292e-010,-6.04389e-010
0,-0.111678,-0.0295597,-8.40617e-010,-5.60248e-010
0,-0.424428,-0.715401,-8.89186e-010,-5.04309e-010
0,-0.509427,0.306958,-8.96023e-010,-4.46076e-010
0,-0.800926,0.00244957,-9.1222e-010,-3.95668e-010
0,-0.0322637,0.787528,-9.69751e-010,-3.39645e-010
0,-0.104493,0.442839,-9.45204e-010,-2.77051e-010
0,0.511029,-0.0510169,-9.73294e-010,-2.251e-010
0,-0.386293,0.171663,-9.98273e-010,-1.59724e-010
0,0.233053,0.107485,-9.81117e-010,-9.44348e-011
0,0.00137811,0.0544946,-9.67011e-010,-4.43075e-011
0,-0.00387447,0.1128,-9.67009e-010,2.59403e-012
0,0.112274,-0.231044,-9.68767e-010,5.39101e-011
0,-0.22253,0.341435,-9.73028e-010,1.05589e-010
0,0.241302,-0.320086,-9.89981e-010,1.84939e-010
0,-0.230344,0.13301,-9.50514e-010,2.57012e-010
0,-0.153077,0.0199368,-9.15042e-010,3.15036e-010
0,0.358832,0.0146497,-8.80971e-010,3.61981e-010
0,-0.514931,-0.172829,-8.55841e-010,4.10302e-010
0,0.202351,0.131566,-8.30011e-010,4.59515e-010
0,-0.189652,-0.0116533,-8.02498e-010,5.0442e-010
0,-0.169271,-0.167555,-7.91414e-010,5.70454e-010
0,-0.0345269,0.388223,-7.17412e-010,6.26897e-010
0,-0.0734619,-0.246907,-6.50314e-010,6.49765e-010
